"beta","L","gamma","alpha","tau","log.density"
6042597887.53197,72.844393590026,10.3003311957958,139256288.415915,0.40800411081137,-1584.97960090319
6044494990.48245,72.7910787828992,10.314231611549,139270482.33141,0.407761183906981,-1584.77629781156
6033013147.9543,72.7243544220217,10.2683309201826,139076144.774561,0.40754100551215,-1585.04378724737
6029204291.47285,72.5754716873395,10.2302898394285,138863755.102521,0.406578607892523,-1584.47648208486
6029204291.47285,72.5754716873395,10.2302898394285,138863755.102521,0.406578607892523,-1584.47648208486
6029204291.47285,72.5754716873395,10.2302898394285,138863755.102521,0.406578607892523,-1584.47648208486
6029204291.47285,72.5754716873395,10.2302898394285,138863755.102521,0.406578607892523,-1584.47648208486
6029204291.47285,72.5754716873395,10.2302898394285,138863755.102521,0.406578607892523,-1584.47648208486
6029204291.47285,72.5754716873395,10.2302898394285,138863755.102521,0.406578607892523,-1584.47648208486
6036314767.80356,72.7243436578201,10.2468463328107,139478198.430297,0.407571016548725,-1585.38889000819
6038971460.16857,72.647307128159,10.2779830783703,139483860.583065,0.406610790663052,-1584.95174417445
6046145595.68045,72.7558879898508,10.2679629256955,139543034.344416,0.406603487585382,-1585.26919348257
6047392645.75951,72.7407751035254,10.2845871198841,139067703.595297,0.407123518616686,-1585.23742620563
6047392645.75951,72.7407751035254,10.2845871198841,139067703.595297,0.407123518616686,-1585.23742620563
6050945962.36422,72.6847017613886,10.2991462375548,139595050.17343,0.405941787090674,-1585.87913319332
6050945962.36422,72.6847017613886,10.2991462375548,139595050.17343,0.405941787090674,-1585.87913319332
6051003888.97611,72.7438186405698,10.2980525341712,139368619.679964,0.406622875446538,-1584.71831348813
6051003888.97611,72.7438186405698,10.2980525341712,139368619.679964,0.406622875446538,-1584.71831348813
6060915032.85481,72.8632927276543,10.3124905876777,139741122.562435,0.40666907502007,-1585.1927114245
6059929644.53407,72.7535031608406,10.2828988559152,140349209.96202,0.405454130070406,-1586.26359880989
6059929644.53407,72.7535031608406,10.2828988559152,140349209.96202,0.405454130070406,-1586.26359880989
6060679660.34944,72.6603765526882,10.2737227815055,140229882.451223,0.404707912418975,-1585.60369169186
6055930105.97747,72.626407922982,10.2748902070126,140069908.454783,0.405489300919251,-1584.99920976435
6055930105.97747,72.626407922982,10.2748902070126,140069908.454783,0.405489300919251,-1584.99920976435
6057112000.5133,72.7157867482844,10.3240034875732,140593194.489789,0.406317914636068,-1584.69556781158
6063327102.55277,72.8088838915423,10.3110647570497,140658252.157287,0.406005259391577,-1585.46043642998
6071057640.72368,72.8222653101731,10.3401284057129,140588925.475108,0.405952032562804,-1584.88315001139
6071057640.72368,72.8222653101731,10.3401284057129,140588925.475108,0.405952032562804,-1584.88315001139
6070850508.83602,72.7709549637482,10.3378436572898,140516741.54035,0.405927012993264,-1585.1565373393
6058543730.86425,72.7480641456519,10.3388839369399,140569898.11176,0.406252130825114,-1585.63522693423
6046326192.39548,72.5735968663201,10.3069997555538,140838256.189545,0.406523639603583,-1586.82527799136
6045084958.07376,72.6154332420986,10.2995637577723,140989082.985229,0.407151890716596,-1589.8681391604
6048770784.82581,72.694909576492,10.2726547128433,141009014.994229,0.406923095589721,-1587.67231254153
6052604139.50472,72.549478265116,10.2677123694208,141435361.122177,0.405520364743117,-1587.56286691375
6053794459.80955,72.5878051205016,10.2638192629541,141490830.384813,0.405476080389952,-1586.09473315193
6051588530.62926,72.6271655898453,10.2634604899829,141786831.644497,0.404875440096064,-1587.81121266135
6051199355.89708,72.6583665594852,10.2692475791928,141272392.537161,0.405556439770375,-1584.93833472991
6050504652.4992,72.7434773752227,10.2834136454932,141337337.802755,0.406684518847769,-1584.62602255116
6050101572.27868,72.7379315998812,10.3639130002676,141472762.018816,0.407545316994513,-1584.99899021875
6061197449.61707,72.6093674919031,10.3983068689767,140929050.70133,0.406518230448906,-1587.17581118301
6075110104.58502,72.726886881347,10.4013038143364,140501507.738181,0.405795668925834,-1585.05570274181
6069931932.95067,72.6930772029901,10.440947232339,140338421.954159,0.40649041437891,-1585.45105124116
6069931932.95067,72.6930772029901,10.440947232339,140338421.954159,0.40649041437891,-1585.45105124116
6070446233.97202,72.7705699964683,10.4465232770994,140064616.3005,0.40667945803974,-1585.55807594682
6071518682.62547,72.8961867972139,10.4527477428633,139690743.803149,0.407470666917101,-1585.96948742497
6076829771.09536,72.7136099934134,10.4928454094658,139540855.586683,0.40657617815869,-1585.61878781926
6072965637.00539,72.7656279424661,10.4772042246157,139660553.372686,0.407028986158955,-1585.42599562814
6072965637.00539,72.7656279424661,10.4772042246157,139660553.372686,0.407028986158955,-1585.42599562814
6078699397.42645,72.7887452978717,10.4479609857241,139367748.328726,0.406441863325743,-1585.31312901139
6071027143.22742,72.7589325661495,10.4807960387706,139252430.051885,0.407151342148021,-1585.40737098131
6056421892.73747,72.5518287398539,10.4831095785949,139470996.955486,0.407389226981604,-1587.54922569589
6061836396.35737,72.7392899531752,10.5151458534974,139724772.791848,0.408052184716989,-1585.58920221246
6061836396.35737,72.7392899531752,10.5151458534974,139724772.791848,0.408052184716989,-1585.58920221246
6076423569.45137,72.7889942800724,10.4871981426379,139602294.404606,0.407064897308885,-1585.57848274357
6060371003.19118,72.6335983457378,10.4825420718775,139650769.418817,0.40649997111895,-1588.7049575503
6071447484.68041,72.8158278069899,10.5097082915787,139247000.870715,0.407781756899102,-1585.56362479799
6058331020.72968,72.813081249786,10.5137206200867,139173136.666293,0.408764710581893,-1585.7139669844
6051468800.49494,72.9326506126138,10.4779257755803,139533445.288871,0.409743635971172,-1585.82621096634
6051629462.18056,72.927436452265,10.4983717503071,139693161.553523,0.410011244577901,-1585.68981564466
6069712960.76217,72.8675819228432,10.5408996159754,139614327.391202,0.408188195218977,-1587.25916732232
6060721683.04201,72.4964457392752,10.5152204382408,140153980.062744,0.406689603174076,-1585.98647239832
6073800959.97414,72.7372103438979,10.5320079590896,139778108.389309,0.406999038437645,-1586.15542474304
6067445918.9061,72.8019322984527,10.4099594200171,139804549.582134,0.406774720754538,-1585.37703694966
6059398308.15249,72.8478011854877,10.3894741407651,139830089.939591,0.407667128234191,-1585.09053849027
6066432821.67766,72.8141087390486,10.4058244357439,139866216.559099,0.407216974834214,-1585.21935849133
6044342880.62913,72.6639518723315,10.3807058691655,139619178.577464,0.407195736680304,-1586.30710528327
6050148470.35685,72.7138075022682,10.4088201654223,139573048.711637,0.407679861368098,-1585.14539165766
6056684961.71831,72.691061512357,10.4092928423129,140074335.615145,0.407435166908052,-1586.22578458852
6056684961.71831,72.691061512357,10.4092928423129,140074335.615145,0.407435166908052,-1586.22578458852
6054702405.87331,72.6789266021131,10.3895294221663,140156615.129743,0.406624898684236,-1585.77075357231
6059062170.89089,72.7392274111577,10.4323111651727,140250950.022123,0.407481663182198,-1585.205505966
6072983300.61267,72.8267456186216,10.4372511522024,139940897.869747,0.407139646815803,-1585.46922233865
6061258675.3015,72.6448757078502,10.403111028598,140011079.128079,0.406501845846008,-1585.37874037735
6058125205.30923,72.5935025525561,10.42509090632,139818605.697999,0.406051992499786,-1586.18363064065
6058125205.30923,72.5935025525561,10.42509090632,139818605.697999,0.406051992499786,-1586.18363064065
6078939611.95449,72.4347499695341,10.4593341033751,139673593.965681,0.404352765554647,-1586.60403881028
6074171352.02766,72.5086824678916,10.4739995931139,139560059.273815,0.405454346128706,-1586.92962994535
6069597487.04414,72.5512312949446,10.4884604557647,139462442.950902,0.405404209671038,-1586.8195606731
6095184970.62814,72.8041882283309,10.4817524805457,139832855.379951,0.405858511079041,-1586.75425595535
6101167868.18492,72.8904693757043,10.5086393810045,139850497.006719,0.405684827968609,-1585.76473279289
6101167868.18492,72.8904693757043,10.5086393810045,139850497.006719,0.405684827968609,-1585.76473279289
6103104680.31372,73.031664024521,10.5252279646115,140070652.527974,0.406802717322317,-1585.77418704653
6100252005.69746,72.9872144329504,10.5174976685026,140293408.448452,0.406772120162683,-1585.75901729061
6094884035.86306,72.9502796828105,10.4958677723627,140054774.437514,0.406268962406492,-1586.81225664134
6098543097.33177,72.9545705579974,10.5104826893888,139136815.021305,0.406639699690613,-1585.69389561803
6101383080.62851,72.8220507926405,10.4833919798456,139401380.877113,0.405460584758138,-1586.56979369251
6103931165.03083,72.9359569117788,10.4926915741302,139173989.716583,0.405601493061316,-1585.70869782877
6103931165.03083,72.9359569117788,10.4926915741302,139173989.716583,0.405601493061316,-1585.70869782877
6093866605.28275,72.6988383948352,10.5441693715851,139034871.04795,0.405209373040311,-1586.10850625756
6088084583.18884,72.8232348018745,10.5506792339756,138668797.211144,0.407038624205182,-1585.96188231068
6072878304.83825,72.6494270593403,10.5361938572542,138535822.106706,0.406834446503128,-1585.6685277311
6072878304.83825,72.6494270593403,10.5361938572542,138535822.106706,0.406834446503128,-1585.6685277311
6072878304.83825,72.6494270593403,10.5361938572542,138535822.106706,0.406834446503128,-1585.6685277311
6079302688.85408,72.6806405089739,10.529193373549,138265614.930279,0.406531543163254,-1585.79113417268
6072801056.93046,72.7206705597686,10.5391180428364,138354597.293856,0.407059386783997,-1586.04352956572
6075399568.86407,72.4929305579039,10.5515446998604,138422521.28822,0.405816037249926,-1586.06298079769
6073453822.73817,72.3985583294212,10.5481089237286,138267176.161726,0.404850019541796,-1585.75420432701
6079155871.63062,72.2628819709199,10.5265930100452,138362056.234239,0.403544477069665,-1585.58700498961
6058687949.17076,72.1747036070825,10.5570211616388,138824839.344693,0.405029714033266,-1586.19884930083
6064652403.29191,72.1795539802267,10.5578167260269,138329657.517119,0.404607510041702,-1586.32537200583
6064652403.29191,72.1795539802267,10.5578167260269,138329657.517119,0.404607510041702,-1586.32537200583
6059921418.26613,72.0339317772235,10.5652804916337,138266686.924647,0.403760066183438,-1585.47367688132
6059921418.26613,72.0339317772235,10.5652804916337,138266686.924647,0.403760066183438,-1585.47367688132
6050411066.73244,72.0822506444101,10.5464589427491,138171630.78312,0.404538297352038,-1585.49869153282
6050411066.73244,72.0822506444101,10.5464589427491,138171630.78312,0.404538297352038,-1585.49869153282
6050411066.73244,72.0822506444101,10.5464589427491,138171630.78312,0.404538297352038,-1585.49869153282
6044556516.14657,71.9633831747092,10.5233224478284,137864588.189255,0.404424158466895,-1586.44933737263
6044556516.14657,71.9633831747092,10.5233224478284,137864588.189255,0.404424158466895,-1586.44933737263
6028786439.24275,71.7501550322292,10.517585881317,138305769.573321,0.403480586705307,-1585.83142223885
6020044932.55843,71.6914660415864,10.477901572187,138301607.375758,0.403465348895357,-1585.31547120534
6006685632.92607,71.6277888428513,10.4936739959683,137547910.254742,0.404246837102417,-1585.56262201655
6014404615.84116,71.5347709182773,10.529131334658,137598154.833227,0.403582372944445,-1585.28434336719
6014404615.84116,71.5347709182773,10.529131334658,137598154.833227,0.403582372944445,-1585.28434336719
6023966286.29501,71.5636174007095,10.5358645695356,137314276.995816,0.40281315057761,-1585.51571825947
6023721553.00292,71.5308297280371,10.4936770376743,137298937.391175,0.402261651015037,-1585.08561845151
6023721553.00292,71.5308297280371,10.4936770376743,137298937.391175,0.402261651015037,-1585.08561845151
6023721553.00292,71.5308297280371,10.4936770376743,137298937.391175,0.402261651015037,-1585.08561845151
6023721553.00292,71.5308297280371,10.4936770376743,137298937.391175,0.402261651015037,-1585.08561845151
6029916298.44513,71.3995310277283,10.5070538454654,137261451.849696,0.400827233005929,-1585.33772200436
6030968080.98493,71.2964014226945,10.4982655273775,137154269.563979,0.39998557028502,-1585.04606491411
6030968080.98493,71.2964014226945,10.4982655273775,137154269.563979,0.39998557028502,-1585.04606491411
6028196853.82706,71.2186146450564,10.4731470189774,136916750.542705,0.399322288544593,-1585.11650771753
6038028494.93425,71.1891059451817,10.4512191062874,136988920.4032,0.398142224150726,-1584.76694276567
6038028494.93425,71.1891059451817,10.4512191062874,136988920.4032,0.398142224150726,-1584.76694276567
6029977035.53679,71.1747085188123,10.4363006089088,136760433.819362,0.398855994289574,-1584.99379794927
6019830456.2298,71.0448228274302,10.4088711617075,137189594.869946,0.398743560970375,-1586.35364366197
6023295510.86941,71.1705234986198,10.3737182304035,137484975.992649,0.398467757321451,-1584.44792015031
5995279291.02755,70.7547955977709,10.3681312653391,137784791.418081,0.39782716282229,-1584.48067299173
5996570889.61355,70.5547705301551,10.3100957003025,137490049.905129,0.395423994631896,-1584.47534348119
6008565897.20499,70.5868561188301,10.2948627879209,137236053.636305,0.39435661637798,-1585.02313937221
6000156279.29626,70.4836530709598,10.308619965665,137468250.764958,0.39508014304946,-1584.99849350965
6000156279.29626,70.4836530709598,10.308619965665,137468250.764958,0.39508014304946,-1584.99849350965
5996337298.44823,70.4638613782994,10.348165198859,137758129.90625,0.395427603959468,-1584.33878551699
5998870446.13041,70.5464860379548,10.357669246889,137905321.797153,0.39577635784995,-1584.35603271601
6016131719.82202,70.5702894990384,10.3386966332576,138019705.83828,0.394782569580096,-1585.36610119633
6016131719.82202,70.5702894990384,10.3386966332576,138019705.83828,0.394782569580096,-1585.36610119633
6016131719.82202,70.5702894990384,10.3386966332576,138019705.83828,0.394782569580096,-1585.36610119633
6016131719.82202,70.5702894990384,10.3386966332576,138019705.83828,0.394782569580096,-1585.36610119633
6016131719.82202,70.5702894990384,10.3386966332576,138019705.83828,0.394782569580096,-1585.36610119633
6019797479.33606,70.4206428111844,10.3124367767415,138192305.000239,0.393098669301474,-1585.11571596797
6026093415.10795,70.5191573896713,10.3387890595629,138263180.133104,0.393381711723729,-1584.29665056114
6026093415.10795,70.5191573896713,10.3387890595629,138263180.133104,0.393381711723729,-1584.29665056114
6026093415.10795,70.5191573896713,10.3387890595629,138263180.133104,0.393381711723729,-1584.29665056114
6023579872.66326,70.4924941217125,10.3092919359699,138394904.1115,0.392744841515655,-1584.12149014436
6018016874.54321,70.3840486290016,10.3337198407287,138484040.159996,0.393040144085771,-1584.37895953592
6018339519.42155,70.2964840274548,10.3480754194991,138437413.647886,0.392052049766548,-1584.63528284775
6026291227.03769,70.3750264099117,10.3416835085085,138364317.61897,0.392227802959021,-1584.00513048508
6022524836.03003,70.3573717088514,10.3119736344823,138201599.258958,0.392093119605528,-1583.92398135812
6022524836.03003,70.3573717088514,10.3119736344823,138201599.258958,0.392093119605528,-1583.92398135812
6025319408.44201,70.511717813176,10.3412477315973,137965140.040854,0.393566958278513,-1584.96390464737
6039163712.75584,70.6416326218278,10.3432382155458,137545431.457545,0.393406728279958,-1585.02214924117
6039163712.75584,70.6416326218278,10.3432382155458,137545431.457545,0.393406728279958,-1585.02214924117
6041647165.92599,70.4877663478249,10.337142546735,137509020.122216,0.39179671791557,-1584.07668290895
6036526808.40127,70.6698243432247,10.3035891176669,137765771.042301,0.393142355729993,-1583.93047982043
6036526808.40127,70.6698243432247,10.3035891176669,137765771.042301,0.393142355729993,-1583.93047982043
6034660529.92286,70.7046853969291,10.2997205530966,137686679.112493,0.393299676288021,-1584.03900612323
6032848440.12509,70.6568064806802,10.3171771541319,137764385.310842,0.39384880012165,-1585.49368856625
6032848440.12509,70.6568064806802,10.3171771541319,137764385.310842,0.39384880012165,-1585.49368856625
6041313370.4248,70.6193425031934,10.3288393336702,137918169.696778,0.392676557889506,-1584.01481147689
6041313370.4248,70.6193425031934,10.3288393336702,137918169.696778,0.392676557889506,-1584.01481147689
6041313370.4248,70.6193425031934,10.3288393336702,137918169.696778,0.392676557889506,-1584.01481147689
6041321406.31044,70.5491157619107,10.325462001424,138102595.598656,0.392256067033682,-1584.34086309021
6045017779.15983,70.5926366349013,10.3128143088839,138277183.654667,0.391904280209658,-1583.79957217267
6045017779.15983,70.5926366349013,10.3128143088839,138277183.654667,0.391904280209658,-1583.79957217267
6059938402.90715,70.4842468640718,10.306368702333,138620630.092593,0.389457289983957,-1584.89960297844
6057621417.47355,70.5703005178241,10.3026196953623,138209158.740189,0.390640433224976,-1583.69254017112
6060922723.29108,70.4390645435156,10.3103580554216,137954119.339581,0.388921999031735,-1586.40991074711
6056644600.38326,70.3488740192236,10.283946172827,138370510.889331,0.388300055576807,-1586.70477600613
6037332373.77657,70.1058932847134,10.2574639401616,138797679.286379,0.389059120769932,-1586.969429878
6036056813.3031,70.1440298133043,10.2990423555089,138264871.138432,0.388861954639615,-1584.90890190284
6048721887.54095,70.3901382914074,10.3035304704491,138176905.680845,0.390343859955306,-1584.54583214334
6040849506.17848,70.590739161773,10.2809331035914,138023334.199831,0.392304906152858,-1585.12087597606
6068674577.09226,70.8943912858763,10.2763408325812,137715913.001126,0.391572728624031,-1583.96747068068
6068674577.09226,70.8943912858763,10.2763408325812,137715913.001126,0.391572728624031,-1583.96747068068
6068674577.09226,70.8943912858763,10.2763408325812,137715913.001126,0.391572728624031,-1583.96747068068
6065026565.93619,71.0572381032877,10.2566569562287,137827330.544552,0.392671670178125,-1584.84771971512
6060348984.3191,70.8608593181638,10.2450741573797,137810516.478891,0.391761472532774,-1583.65176782395
6057253974.8033,70.8134560975936,10.2250269367064,137538306.318545,0.391732251829953,-1583.72127610531
6057253974.8033,70.8134560975936,10.2250269367064,137538306.318545,0.391732251829953,-1583.72127610531
6052727449.96659,70.811307090792,10.2560530185284,137345491.798132,0.392532258817251,-1584.30005005452
6055548836.97983,70.6774185841496,10.2671336380742,137185476.701193,0.391132332223975,-1583.65131206381
6055548836.97983,70.6774185841496,10.2671336380742,137185476.701193,0.391132332223975,-1583.65131206381
6046991066.62505,70.4856731765154,10.2660316534207,137160008.046483,0.390716285474395,-1584.18600838989
6051008725.54951,70.5529304827432,10.262180161875,137097992.634149,0.39043003115992,-1583.84415727901
6064223011.15908,70.5494147497484,10.2676673699887,137781320.920761,0.389495679112139,-1583.52290816495
6055141693.64198,70.6760192765918,10.2781640595554,137575571.419832,0.391518679839702,-1584.03562777595
6058927412.17903,70.7962512676501,10.2828616598039,138549296.028888,0.392197442142849,-1584.28963493889
6058927412.17903,70.7962512676501,10.2828616598039,138549296.028888,0.392197442142849,-1584.28963493889
6046749304.4847,70.7071237605272,10.2581086961776,138104908.427527,0.39196628663928,-1583.64052856667
6042222067.06391,70.5593078270644,10.3156462718669,138279542.609199,0.392544107948815,-1586.93652088274
6052244413.22785,70.6428235097332,10.3758687163268,138254507.810888,0.392376778541321,-1584.0585340329
6059382741.3052,70.7003595270917,10.4391225324673,138367024.633956,0.392909872234239,-1584.38849094682
6063418696.24812,70.6025063214501,10.4596315542919,138396880.093967,0.391584539954936,-1585.90133924244
6086026941.63096,70.6367274917196,10.4916144960659,138570475.311676,0.390919429121033,-1584.84609625502
6086026941.63096,70.6367274917196,10.4916144960659,138570475.311676,0.390919429121033,-1584.84609625502
6073839566.13545,70.5685486246198,10.5150437468293,138560898.576499,0.391684288881562,-1585.058458315
6066572180.99472,70.5540519716077,10.5415772738344,138858091.253344,0.392260546926089,-1584.78733413586
6078324545.50251,70.6137758591938,10.5305449245537,138955920.507176,0.391868941597581,-1585.41778718028
6078324545.50251,70.6137758591938,10.5305449245537,138955920.507176,0.391868941597581,-1585.41778718028
6080211132.2387,70.547275461931,10.5219899007475,138455431.198482,0.390990981565105,-1584.81664013665
6091411457.04398,70.5793022739667,10.5710636166733,138427930.956172,0.390665041911348,-1584.92732531568
6092878500.89911,70.7383908988096,10.5919044980635,138601747.206374,0.391691272000554,-1585.50337669801
6096636273.52027,70.8286416370607,10.6060123802741,138427786.697469,0.392722546531169,-1586.03411368551
6102437612.27986,70.8975822835569,10.6116664247657,138290273.520202,0.392495827134581,-1585.26038015679
6108236235.99283,70.977869233809,10.595878412773,138450855.989324,0.392420936082045,-1585.20927339035
6107281935.3919,71.0244332598798,10.5784644857371,138234109.323583,0.393013839764683,-1586.0339070659
6105803478.64776,71.0664880851535,10.5620321240547,138249953.772437,0.39292625950204,-1585.0132554154
6105742891.00285,71.0366269566067,10.5613016995922,138152141.307751,0.39265155345085,-1585.0298283236
6105742891.00285,71.0366269566067,10.5613016995922,138152141.307751,0.39265155345085,-1585.0298283236
6105742891.00285,71.0366269566067,10.5613016995922,138152141.307751,0.39265155345085,-1585.0298283236
6105742891.00285,71.0366269566067,10.5613016995922,138152141.307751,0.39265155345085,-1585.0298283236
6105742891.00285,71.0366269566067,10.5613016995922,138152141.307751,0.39265155345085,-1585.0298283236
6105742891.00285,71.0366269566067,10.5613016995922,138152141.307751,0.39265155345085,-1585.0298283236
6101489152.06205,70.9625261276548,10.557377427953,138162809.763197,0.39268179834112,-1585.27803337642
6101489152.06205,70.9625261276548,10.557377427953,138162809.763197,0.39268179834112,-1585.27803337642
6101489152.06205,70.9625261276548,10.557377427953,138162809.763197,0.39268179834112,-1585.27803337642
6089021769.4226,70.925552345615,10.5339397185254,138018078.471671,0.392927875794024,-1584.85464485885
6108700573.74939,71.1765020337522,10.4784253633687,137560946.649569,0.393061052160864,-1585.9910796721
6108700573.74939,71.1765020337522,10.4784253633687,137560946.649569,0.393061052160864,-1585.9910796721
6110660357.51823,71.22893251208,10.4784305649784,137375158.508818,0.392613492396368,-1585.10971247598
6103269098.62511,71.2595174432463,10.5621916604494,135963645.765139,0.394567667654176,-1585.06008905907
6103269098.62511,71.2595174432463,10.5621916604494,135963645.765139,0.394567667654176,-1585.06008905907
6103593569.01611,71.2892245678204,10.5647241653489,136138764.226453,0.394546120193874,-1585.41919965704
6082373135.02803,71.3541486248382,10.5396753918493,136433638.638219,0.396303287876802,-1586.41152651988
6092922784.56621,71.510527239289,10.5348124771502,136016344.490494,0.396823457252115,-1585.06840743983
6092922784.56621,71.510527239289,10.5348124771502,136016344.490494,0.396823457252115,-1585.06840743983
6092568452.28131,71.412591068132,10.5105671468484,135669406.110289,0.396322096647639,-1585.7584065297
6096844363.86641,71.4260775715729,10.5134665871322,135857297.730128,0.395746240076509,-1584.86028445594
6096844363.86641,71.4260775715729,10.5134665871322,135857297.730128,0.395746240076509,-1584.86028445594
6090259487.5421,71.3575745538053,10.5185843493459,136046053.668239,0.39595397527117,-1584.94444787624
6090259487.5421,71.3575745538053,10.5185843493459,136046053.668239,0.39595397527117,-1584.94444787624
6090805796.8932,71.6664740114146,10.5151893704263,136093526.064729,0.397963020032331,-1584.97534431348
6095355638.22059,71.7935337219211,10.5061559389544,136035788.782446,0.398246938343242,-1585.32228966813
6109580661.86881,71.7919839360347,10.5275154095843,136222555.96817,0.397674121861532,-1585.29178269924
6109580661.86881,71.7919839360347,10.5275154095843,136222555.96817,0.397674121861532,-1585.29178269924
6120922666.90349,71.6415483977996,10.5637766437053,136177709.655618,0.395824905358374,-1585.18499150364
6111928816.12044,71.6520999925476,10.5732785207279,136082213.393114,0.39691971714102,-1585.43490601649
6107574777.42303,71.6738129220329,10.5833475617138,135791102.211543,0.397335542698911,-1585.31439291329
6107574777.42303,71.6738129220329,10.5833475617138,135791102.211543,0.397335542698911,-1585.31439291329
6103683093.22893,71.675404910498,10.5739486441322,135814847.013829,0.397634554428238,-1585.25039489254
6110848562.74041,71.7003270320855,10.5775218129487,135684457.808318,0.397351583432955,-1585.37265402754
6110848562.74041,71.7003270320855,10.5775218129487,135684457.808318,0.397351583432955,-1585.37265402754
6110848562.74041,71.7003270320855,10.5775218129487,135684457.808318,0.397351583432955,-1585.37265402754
6106162263.84007,71.6820345074489,10.5577944008571,135502853.863977,0.397752354108764,-1586.81142074277
6094154975.31048,71.5685458298653,10.5502489718463,135326954.300656,0.397792636722884,-1586.41928627237
6103259402.46667,71.5317680695464,10.5607358663495,134992798.708677,0.396435190483305,-1585.14931193947
6101521289.28165,71.5852222283855,10.568547668714,135400261.016394,0.396846752274652,-1585.70353068818
6088950458.15148,71.3817072250798,10.5808628450132,135380511.072553,0.396436739058152,-1586.22893985537
6098057396.31208,71.3319316484563,10.6180242221826,135607228.67717,0.396239350034755,-1585.68790305398
6107776190.8468,71.443234280874,10.6314716238642,135502773.111217,0.395961216668142,-1585.94012955081
6107776190.8468,71.443234280874,10.6314716238642,135502773.111217,0.395961216668142,-1585.94012955081
6104939536.9324,71.351088251827,10.6272877600965,135462844.021567,0.3956648482211,-1585.45977259041
6110884788.30363,71.4623975809908,10.6028674687663,135559555.390031,0.395561818418086,-1585.76903611331
6118941860.27401,71.4756237955227,10.5830890606802,135059170.833893,0.394891475198471,-1585.36301436732
6112481510.18414,71.3453085143695,10.5735081981423,135096811.44685,0.394556178793927,-1585.13854961727
6113556157.19922,71.2844194664998,10.5877304262779,134799533.205691,0.39467602597407,-1587.50779483612
6117844509.9296,71.379009221664,10.5724030450802,134874527.791875,0.394067870225095,-1585.64284080855
6114956779.65577,71.140754873515,10.5647554990562,134890528.086739,0.392781395723898,-1585.0373661348
6114956779.65577,71.140754873515,10.5647554990562,134890528.086739,0.392781395723898,-1585.0373661348
6124326404.76139,71.3210059587229,10.541847629025,135003088.877798,0.393482737516318,-1586.41648219839
6119334560.28091,71.2821570494387,10.5538918910295,134658188.467765,0.3934666786997,-1585.22432403954
6116928014.95356,71.4520437374249,10.592959063269,134697808.252745,0.394977309625015,-1585.43602506795
6120095687.1856,71.3572139734281,10.6127730772707,134955425.445029,0.39439430436704,-1585.32368461128
6120095687.1856,71.3572139734281,10.6127730772707,134955425.445029,0.39439430436704,-1585.32368461128
6129263132.6297,71.4030959699062,10.5986500339765,134754453.150472,0.394074502132342,-1585.83711499322
6118307271.48662,71.3188224364731,10.606471401294,134518946.98626,0.394190934702883,-1585.30391449446
6118307271.48662,71.3188224364731,10.606471401294,134518946.98626,0.394190934702883,-1585.30391449446
6122013794.74465,71.3065843619028,10.5999157011483,134822461.668001,0.393786905680699,-1585.28592451119
6122013794.74465,71.3065843619028,10.5999157011483,134822461.668001,0.393786905680699,-1585.28592451119
6122013794.74465,71.3065843619028,10.5999157011483,134822461.668001,0.393786905680699,-1585.28592451119
6122013794.74465,71.3065843619028,10.5999157011483,134822461.668001,0.393786905680699,-1585.28592451119
6124406663.00274,71.2667744165799,10.5784935930706,135126730.176585,0.392988633338261,-1585.14248909344
6124406663.00274,71.2667744165799,10.5784935930706,135126730.176585,0.392988633338261,-1585.14248909344
6121220311.4169,71.3391830188085,10.5642673620871,135167949.644124,0.394007180161614,-1586.02762614893
6125931670.16745,71.5497388512542,10.6286723590509,135215213.338744,0.395013957761546,-1587.17480376454
6117501013.61653,71.5411595144502,10.6416281604231,134911241.619613,0.396007973650329,-1585.89200078322
6128108196.03557,71.6709373583183,10.6351547917388,134815338.304615,0.395873740978292,-1586.53735506216
6143940956.34582,71.7042063247041,10.6175471147457,134839689.269026,0.394799153629666,-1585.77218542194
6147873839.78446,71.6242685766769,10.5762458697856,134762180.828798,0.39382999031931,-1585.44202344668
6139999529.27228,71.712992941277,10.5814988965965,135069615.338408,0.39524695664688,-1585.79808981637
6150974055.19759,71.6991055425166,10.5872321769053,135012763.114032,0.393863480590637,-1585.6738322539
6164329412.67776,71.7714187984929,10.602918678591,135097174.743511,0.393691537696563,-1585.48055084976
6155539081.33504,71.742386787265,10.620854114439,134587098.210443,0.394243485217331,-1585.63100661009
6150823319.44552,71.587276608344,10.6168311428428,135089019.12354,0.393608361416461,-1585.48213917143
6151598990.91521,71.5910517803546,10.6354945195728,134557727.019106,0.393573652140426,-1585.76301270987
6142828088.86737,71.5809694182848,10.6110947648422,134475897.809545,0.3938690346893,-1585.95444248205
6134587884.40755,71.4487494788992,10.6002957096773,134543360.529615,0.394136318127038,-1586.64681148524
6126753857.96473,71.587522471738,10.5815523724112,134244825.53121,0.395070395389715,-1585.336446024
6126753857.96473,71.587522471738,10.5815523724112,134244825.53121,0.395070395389715,-1585.336446024
6116961511.54631,71.4862758772104,10.5916998649197,133998013.908944,0.395079768746717,-1585.8968952994
6129753489.56044,71.6294747807799,10.5913150903692,134013897.750783,0.395157328221159,-1585.56671296404
6136426239.07046,71.648788718722,10.5940315112458,133933197.079927,0.395066033265991,-1585.43639612387
